,time,chlor_a,year,month,day,area,state
5845,2023-05-17,1.95600736,2023,5,17,APA,SC
5846,2023-05-25,1.64055848,2023,5,25,APA,SC
5847,2023-06-02,1.8688817,2023,6,2,APA,SC
5848,2023-06-10,1.20862663,2023,6,10,APA,SC
5849,2023-06-18,3.32282162,2023,6,18,APA,SC
5850,2023-06-26,2.56317878,2023,6,26,APA,SC
5851,2023-07-04,2.42334318,2023,7,4,APA,SC
5852,2023-07-12,1.55868244,2023,7,12,APA,SC
5853,2023-07-20,2.50615883,2023,7,20,APA,SC
5854,2023-07-28,1.83532298,2023,7,28,APA,SC
5855,2023-08-05,1.32338548,2023,8,5,APA,SC
5856,2023-08-13,2.03922915,2023,8,13,APA,SC
5857,2023-08-21,1.99446297,2023,8,21,APA,SC
5858,2023-08-29,1.73945427,2023,8,29,APA,SC
5859,2023-09-06,1.46342969,2023,9,6,APA,SC
5860,2023-09-14,1.88263726,2023,9,14,APA,SC
5861,2023-09-22,1.38803542,2023,9,22,APA,SC
5862,2002-07-04,3.64283514,2002,7,4,SUL_SC,SC
5863,2002-07-12,3.95755029,2002,7,12,SUL_SC,SC
5864,2002-07-20,9.71229076,2002,7,20,SUL_SC,SC
5865,2002-07-28,2.50102305,2002,7,28,SUL_SC,SC
5866,2002-08-05,5.52408838,2002,8,5,SUL_SC,SC
5867,2002-08-13,11.4524155,2002,8,13,SUL_SC,SC
5868,2002-08-21,2.91614366,2002,8,21,SUL_SC,SC
5869,2002-08-29,2.18219471,2002,8,29,SUL_SC,SC
5870,2002-09-06,2.57586908,2002,9,6,SUL_SC,SC
5871,2002-09-14,2.92512536,2002,9,14,SUL_SC,SC
5872,2002-09-22,2.87167764,2002,9,22,SUL_SC,SC
5873,2002-09-30,2.50298262,2002,9,30,SUL_SC,SC
5874,2002-10-08,-32767.0,2002,10,8,SUL_SC,SC
5875,2002-10-16,1.80765021,2002,10,16,SUL_SC,SC
5876,2002-10-24,1.0773437,2002,10,24,SUL_SC,SC
5877,2002-11-01,1.27762985,2002,11,1,SUL_SC,SC
5878,2002-11-09,1.49907863,2002,11,9,SUL_SC,SC
5879,2002-11-17,1.10967004,2002,11,17,SUL_SC,SC
5880,2002-11-25,0.857545137,2002,11,25,SUL_SC,SC
5881,2002-12-03,0.473368436,2002,12,3,SUL_SC,SC
5882,2002-12-11,1.02337265,2002,12,11,SUL_SC,SC
5883,2002-12-19,1.1451931,2002,12,19,SUL_SC,SC
5884,2002-12-27,1.32051837,2002,12,27,SUL_SC,SC
5885,2003-01-01,0.511288345,2003,1,1,SUL_SC,SC
5886,2003-01-09,0.490046591,2003,1,9,SUL_SC,SC
5887,2003-01-17,0.608392537,2003,1,17,SUL_SC,SC
5888,2003-01-25,0.476969868,2003,1,25,SUL_SC,SC
5889,2003-02-02,0.50083518,2003,2,2,SUL_SC,SC
5890,2003-02-10,0.379030526,2003,2,10,SUL_SC,SC
5891,2003-02-18,0.948313415,2003,2,18,SUL_SC,SC
5892,2003-02-26,0.653217435,2003,2,26,SUL_SC,SC
5893,2003-03-06,0.523704588,2003,3,6,SUL_SC,SC
5894,2003-03-14,0.626743376,2003,3,14,SUL_SC,SC
5895,2003-03-22,1.38368678,2003,3,22,SUL_SC,SC
5896,2003-03-30,0.807793021,2003,3,30,SUL_SC,SC
5897,2003-04-07,1.35812747,2003,4,7,SUL_SC,SC
5898,2003-04-15,1.58277345,2003,4,15,SUL_SC,SC
5899,2003-04-23,1.3895725,2003,4,23,SUL_SC,SC
5900,2003-05-01,2.04444027,2003,5,1,SUL_SC,SC
5901,2003-05-09,2.33562541,2003,5,9,SUL_SC,SC
5902,2003-05-17,1.63368273,2003,5,17,SUL_SC,SC
5903,2003-05-25,2.49377489,2003,5,25,SUL_SC,SC
5904,2003-06-02,2.27033138,2003,6,2,SUL_SC,SC
5905,2003-06-10,10.084651,2003,6,10,SUL_SC,SC
5906,2003-06-18,4.51316881,2003,6,18,SUL_SC,SC
5907,2003-06-26,1.77864683,2003,6,26,SUL_SC,SC
5908,2003-07-04,4.18089628,2003,7,4,SUL_SC,SC
5909,2003-07-12,3.69201231,2003,7,12,SUL_SC,SC
5910,2003-07-20,3.61969757,2003,7,20,SUL_SC,SC
5911,2003-07-28,3.5696106,2003,7,28,SUL_SC,SC
5912,2003-08-05,2.5577054,2003,8,5,SUL_SC,SC
5913,2003-08-13,3.05066729,2003,8,13,SUL_SC,SC
5914,2003-08-21,3.58975577,2003,8,21,SUL_SC,SC
5915,2003-08-29,3.78594947,2003,8,29,SUL_SC,SC
5916,2003-09-06,2.81182837,2003,9,6,SUL_SC,SC
5917,2003-09-14,3.25309634,2003,9,14,SUL_SC,SC
5918,2003-09-22,1.54807246,2003,9,22,SUL_SC,SC
5919,2003-09-30,1.93523335,2003,9,30,SUL_SC,SC
5920,2003-10-08,1.67138469,2003,10,8,SUL_SC,SC
5921,2003-10-16,2.56566191,2003,10,16,SUL_SC,SC
5922,2003-10-24,0.568870723,2003,10,24,SUL_SC,SC
5923,2003-11-01,1.24407613,2003,11,1,SUL_SC,SC
5924,2003-11-09,1.00210166,2003,11,9,SUL_SC,SC
5925,2003-11-17,1.01840127,2003,11,17,SUL_SC,SC
5926,2003-11-25,0.46002695,2003,11,25,SUL_SC,SC
5927,2003-12-03,0.833100915,2003,12,3,SUL_SC,SC
5928,2003-12-11,0.828725696,2003,12,11,SUL_SC,SC
5929,2003-12-19,0.931987166,2003,12,19,SUL_SC,SC
5930,2003-12-27,-32767.0,2003,12,27,SUL_SC,SC
5931,2004-01-01,0.702955365,2004,1,1,SUL_SC,SC
5932,2004-01-09,0.50970161,2004,1,9,SUL_SC,SC
5933,2004-01-17,0.624614656,2004,1,17,SUL_SC,SC
5934,2004-01-25,1.06941128,2004,1,25,SUL_SC,SC
5935,2004-02-02,0.704689503,2004,2,2,SUL_SC,SC
5936,2004-02-10,1.02290893,2004,2,10,SUL_SC,SC
5937,2004-02-18,0.580147266,2004,2,18,SUL_SC,SC
5938,2004-02-26,0.544116676,2004,2,26,SUL_SC,SC
5939,2004-03-05,0.608274102,2004,3,5,SUL_SC,SC
5940,2004-03-13,0.713147998,2004,3,13,SUL_SC,SC
5941,2004-03-21,0.518192768,2004,3,21,SUL_SC,SC
5942,2004-03-29,1.13005543,2004,3,29,SUL_SC,SC
5943,2004-04-06,1.37883246,2004,4,6,SUL_SC,SC
5944,2004-04-14,0.931635082,2004,4,14,SUL_SC,SC
5945,2004-04-22,1.25414574,2004,4,22,SUL_SC,SC
5946,2004-04-30,1.26931679,2004,4,30,SUL_SC,SC
5947,2004-05-08,1.64069867,2004,5,8,SUL_SC,SC
5948,2004-05-16,2.38756943,2004,5,16,SUL_SC,SC
5949,2004-05-24,2.1519537,2004,5,24,SUL_SC,SC
5950,2004-06-01,1.46313345,2004,6,1,SUL_SC,SC
5951,2004-06-09,1.5392375,2004,6,9,SUL_SC,SC
5952,2004-06-17,1.98819578,2004,6,17,SUL_SC,SC
5953,2004-06-25,1.13001478,2004,6,25,SUL_SC,SC
5954,2004-07-03,1.63579309,2004,7,3,SUL_SC,SC
5955,2004-07-11,2.18211675,2004,7,11,SUL_SC,SC
5956,2004-07-19,1.60724771,2004,7,19,SUL_SC,SC
5957,2004-07-27,1.42560029,2004,7,27,SUL_SC,SC
5958,2004-08-04,1.23332143,2004,8,4,SUL_SC,SC
5959,2004-08-12,1.29656386,2004,8,12,SUL_SC,SC
5960,2004-08-20,1.43874145,2004,8,20,SUL_SC,SC
5961,2004-08-28,1.88559639,2004,8,28,SUL_SC,SC
5962,2004-09-05,2.35777497,2004,9,5,SUL_SC,SC
5963,2004-09-13,1.65123963,2004,9,13,SUL_SC,SC
5964,2004-09-21,1.44689608,2004,9,21,SUL_SC,SC
5965,2004-09-29,1.51713359,2004,9,29,SUL_SC,SC
5966,2004-10-07,1.15649259,2004,10,7,SUL_SC,SC
5967,2004-10-15,1.7320621,2004,10,15,SUL_SC,SC
5968,2004-10-23,2.12972355,2004,10,23,SUL_SC,SC
5969,2004-10-31,1.25620759,2004,10,31,SUL_SC,SC
5970,2004-11-08,2.02017307,2004,11,8,SUL_SC,SC
5971,2004-11-16,1.73470509,2004,11,16,SUL_SC,SC
5972,2004-11-24,0.472303659,2004,11,24,SUL_SC,SC
5973,2004-12-02,0.767471313,2004,12,2,SUL_SC,SC
5974,2004-12-10,0.267281204,2004,12,10,SUL_SC,SC
5975,2004-12-18,0.744577885,2004,12,18,SUL_SC,SC
5976,2004-12-26,0.856653631,2004,12,26,SUL_SC,SC
5977,2005-01-01,0.652844489,2005,1,1,SUL_SC,SC
5978,2005-01-09,1.09105778,2005,1,9,SUL_SC,SC
5979,2005-01-17,0.691289067,2005,1,17,SUL_SC,SC
5980,2005-01-25,1.04675603,2005,1,25,SUL_SC,SC
5981,2005-02-02,1.54537189,2005,2,2,SUL_SC,SC
5982,2005-02-10,0.44999069,2005,2,10,SUL_SC,SC
5983,2005-02-18,0.663595021,2005,2,18,SUL_SC,SC
5984,2005-02-26,0.584683597,2005,2,26,SUL_SC,SC
5985,2005-03-06,1.12798631,2005,3,6,SUL_SC,SC
5986,2005-03-14,0.474763125,2005,3,14,SUL_SC,SC
5987,2005-03-22,1.11800408,2005,3,22,SUL_SC,SC
5988,2005-03-30,0.948806703,2005,3,30,SUL_SC,SC
5989,2005-04-07,0.932022035,2005,4,7,SUL_SC,SC
5990,2005-04-15,1.10052836,2005,4,15,SUL_SC,SC
5991,2005-04-23,1.11244392,2005,4,23,SUL_SC,SC
5992,2005-05-01,1.39650071,2005,5,1,SUL_SC,SC
5993,2005-05-09,1.24922013,2005,5,9,SUL_SC,SC
5994,2005-05-17,1.54177737,2005,5,17,SUL_SC,SC
5995,2005-05-25,2.18822789,2005,5,25,SUL_SC,SC
5996,2005-06-02,1.61189616,2005,6,2,SUL_SC,SC
5997,2005-06-10,1.20816696,2005,6,10,SUL_SC,SC
5998,2005-06-18,1.52315509,2005,6,18,SUL_SC,SC
5999,2005-06-26,1.37959945,2005,6,26,SUL_SC,SC
6000,2005-07-04,1.74188876,2005,7,4,SUL_SC,SC
6001,2005-07-12,1.73323631,2005,7,12,SUL_SC,SC
6002,2005-07-20,1.99956095,2005,7,20,SUL_SC,SC
6003,2005-07-28,2.54750586,2005,7,28,SUL_SC,SC
6004,2005-08-05,2.01958561,2005,8,5,SUL_SC,SC
6005,2005-08-13,2.71457887,2005,8,13,SUL_SC,SC
6006,2005-08-21,2.07614493,2005,8,21,SUL_SC,SC
6007,2005-08-29,2.44796133,2005,8,29,SUL_SC,SC
6008,2005-09-06,2.28122973,2005,9,6,SUL_SC,SC
6009,2005-09-14,2.18670034,2005,9,14,SUL_SC,SC
6010,2005-09-22,2.83280087,2005,9,22,SUL_SC,SC
6011,2005-09-30,0.89310807,2005,9,30,SUL_SC,SC
6012,2005-10-08,1.43984306,2005,10,8,SUL_SC,SC
6013,2005-10-16,1.32864559,2005,10,16,SUL_SC,SC
6014,2005-10-24,0.757551074,2005,10,24,SUL_SC,SC
6015,2005-11-01,1.43421221,2005,11,1,SUL_SC,SC
6016,2005-11-09,2.42226696,2005,11,9,SUL_SC,SC
6017,2005-11-17,1.41456282,2005,11,17,SUL_SC,SC
6018,2005-11-25,1.13630748,2005,11,25,SUL_SC,SC
6019,2005-12-03,0.73286438,2005,12,3,SUL_SC,SC
6020,2005-12-11,0.402838111,2005,12,11,SUL_SC,SC
6021,2005-12-19,0.493853211,2005,12,19,SUL_SC,SC
6022,2005-12-27,0.517335653,2005,12,27,SUL_SC,SC
6023,2006-01-01,0.456786394,2006,1,1,SUL_SC,SC
6024,2006-01-09,2.19394994,2006,1,9,SUL_SC,SC
6025,2006-01-17,0.457174689,2006,1,17,SUL_SC,SC
6026,2006-01-25,1.05679667,2006,1,25,SUL_SC,SC
6027,2006-02-02,0.595156968,2006,2,2,SUL_SC,SC
6028,2006-02-10,0.39477402,2006,2,10,SUL_SC,SC
6029,2006-02-18,0.39439857,2006,2,18,SUL_SC,SC
6030,2006-02-26,0.85335815,2006,2,26,SUL_SC,SC
6031,2006-03-06,0.708029568,2006,3,6,SUL_SC,SC
6032,2006-03-14,1.00840425,2006,3,14,SUL_SC,SC
6033,2006-03-22,0.40815255,2006,3,22,SUL_SC,SC
6034,2006-03-30,0.765054047,2006,3,30,SUL_SC,SC
6035,2006-04-07,0.578340352,2006,4,7,SUL_SC,SC
6036,2006-04-15,1.63966131,2006,4,15,SUL_SC,SC
6037,2006-04-23,1.35571659,2006,4,23,SUL_SC,SC
6038,2006-05-01,1.63349795,2006,5,1,SUL_SC,SC
6039,2006-05-09,1.65975642,2006,5,9,SUL_SC,SC
6040,2006-05-17,1.59790897,2006,5,17,SUL_SC,SC
6041,2006-05-25,1.48838568,2006,5,25,SUL_SC,SC
6042,2006-06-02,1.63402498,2006,6,2,SUL_SC,SC
6043,2006-06-10,1.45213318,2006,6,10,SUL_SC,SC
6044,2006-06-18,2.04514933,2006,6,18,SUL_SC,SC
6045,2006-06-26,2.08962822,2006,6,26,SUL_SC,SC
6046,2006-07-04,2.00085378,2006,7,4,SUL_SC,SC
6047,2006-07-12,1.73932457,2006,7,12,SUL_SC,SC
6048,2006-07-20,1.38233721,2006,7,20,SUL_SC,SC
6049,2006-07-28,1.72125614,2006,7,28,SUL_SC,SC
6050,2006-08-05,2.71405029,2006,8,5,SUL_SC,SC
6051,2006-08-13,1.73685813,2006,8,13,SUL_SC,SC
6052,2006-08-21,2.34703732,2006,8,21,SUL_SC,SC
6053,2006-08-29,2.53118706,2006,8,29,SUL_SC,SC
6054,2006-09-06,2.56559944,2006,9,6,SUL_SC,SC
6055,2006-09-14,1.72907531,2006,9,14,SUL_SC,SC
6056,2006-09-22,1.72138536,2006,9,22,SUL_SC,SC
6057,2006-09-30,1.32776344,2006,9,30,SUL_SC,SC
6058,2006-10-08,2.19029832,2006,10,8,SUL_SC,SC
6059,2006-10-16,1.32529509,2006,10,16,SUL_SC,SC
6060,2006-10-24,1.95313871,2006,10,24,SUL_SC,SC
6061,2006-11-01,0.931336105,2006,11,1,SUL_SC,SC
6062,2006-11-09,1.45055103,2006,11,9,SUL_SC,SC
6063,2006-11-17,1.80407977,2006,11,17,SUL_SC,SC
6064,2006-11-25,5.46236992,2006,11,25,SUL_SC,SC
6065,2006-12-03,2.28276396,2006,12,3,SUL_SC,SC
6066,2006-12-11,1.673141,2006,12,11,SUL_SC,SC
6067,2006-12-19,0.638437927,2006,12,19,SUL_SC,SC
6068,2006-12-27,0.824697793,2006,12,27,SUL_SC,SC
6069,2007-01-01,1.35019112,2007,1,1,SUL_SC,SC
6070,2007-01-09,0.405414402,2007,1,9,SUL_SC,SC
6071,2007-01-17,0.500558674,2007,1,17,SUL_SC,SC
6072,2007-01-25,0.654408038,2007,1,25,SUL_SC,SC
6073,2007-02-02,0.573683143,2007,2,2,SUL_SC,SC
6074,2007-02-10,0.691448331,2007,2,10,SUL_SC,SC
6075,2007-02-18,0.24238883,2007,2,18,SUL_SC,SC
6076,2007-02-26,0.887501895,2007,2,26,SUL_SC,SC
6077,2007-03-06,0.70768398,2007,3,6,SUL_SC,SC
6078,2007-03-14,0.950360894,2007,3,14,SUL_SC,SC
6079,2007-03-22,0.765235066,2007,3,22,SUL_SC,SC
6080,2007-03-30,0.414833426,2007,3,30,SUL_SC,SC
6081,2007-04-07,1.10650945,2007,4,7,SUL_SC,SC
6082,2007-04-15,0.641215086,2007,4,15,SUL_SC,SC
6083,2007-04-23,1.77906513,2007,4,23,SUL_SC,SC
6084,2007-05-01,1.41905558,2007,5,1,SUL_SC,SC
6085,2007-05-09,1.15672255,2007,5,9,SUL_SC,SC
6086,2007-05-17,1.21421719,2007,5,17,SUL_SC,SC
6087,2007-05-25,2.28812385,2007,5,25,SUL_SC,SC
6088,2007-06-02,3.94888711,2007,6,2,SUL_SC,SC
6089,2007-06-10,2.76858926,2007,6,10,SUL_SC,SC
6090,2007-06-18,5.06364298,2007,6,18,SUL_SC,SC
6091,2007-06-26,7.07263708,2007,6,26,SUL_SC,SC
6092,2007-07-04,16.765686,2007,7,4,SUL_SC,SC
6093,2007-07-12,5.19531345,2007,7,12,SUL_SC,SC
6094,2007-07-20,10.4947901,2007,7,20,SUL_SC,SC
6095,2007-07-28,7.91502905,2007,7,28,SUL_SC,SC
6096,2007-08-05,7.59304428,2007,8,5,SUL_SC,SC
6097,2007-08-13,5.16710997,2007,8,13,SUL_SC,SC
6098,2007-08-21,2.52475715,2007,8,21,SUL_SC,SC
6099,2007-08-29,12.7769794,2007,8,29,SUL_SC,SC
6100,2007-09-06,2.59378433,2007,9,6,SUL_SC,SC
6101,2007-09-14,3.0708456,2007,9,14,SUL_SC,SC
6102,2007-09-22,2.3680644,2007,9,22,SUL_SC,SC
6103,2007-09-30,2.7025044,2007,9,30,SUL_SC,SC
6104,2007-10-08,2.8880713,2007,10,8,SUL_SC,SC
6105,2007-10-16,1.24443698,2007,10,16,SUL_SC,SC
6106,2007-10-24,0.869501352,2007,10,24,SUL_SC,SC
6107,2007-11-01,1.10611916,2007,11,1,SUL_SC,SC
6108,2007-11-09,1.32939887,2007,11,9,SUL_SC,SC
6109,2007-11-17,1.38154244,2007,11,17,SUL_SC,SC
6110,2007-11-25,0.525850713,2007,11,25,SUL_SC,SC
6111,2007-12-03,0.347927481,2007,12,3,SUL_SC,SC
6112,2007-12-11,0.660455465,2007,12,11,SUL_SC,SC
6113,2007-12-19,0.308040082,2007,12,19,SUL_SC,SC
6114,2007-12-27,0.338113546,2007,12,27,SUL_SC,SC
6115,2008-01-01,0.594538569,2008,1,1,SUL_SC,SC
6116,2008-01-09,0.882467985,2008,1,9,SUL_SC,SC
6117,2008-01-17,0.850215971,2008,1,17,SUL_SC,SC
6118,2008-01-25,0.378906399,2008,1,25,SUL_SC,SC
6119,2008-02-02,1.30535769,2008,2,2,SUL_SC,SC
6120,2008-02-10,0.949728847,2008,2,10,SUL_SC,SC
6121,2008-02-18,0.747259796,2008,2,18,SUL_SC,SC
6122,2008-02-26,5.06620741,2008,2,26,SUL_SC,SC
6123,2008-03-05,2.80144382,2008,3,5,SUL_SC,SC
6124,2008-03-13,0.571377814,2008,3,13,SUL_SC,SC
6125,2008-03-21,1.13502502,2008,3,21,SUL_SC,SC
6126,2008-03-29,1.01241493,2008,3,29,SUL_SC,SC
6127,2008-04-06,0.763935745,2008,4,6,SUL_SC,SC
6128,2008-04-14,1.48110807,2008,4,14,SUL_SC,SC
6129,2008-04-22,1.12182176,2008,4,22,SUL_SC,SC
6130,2008-04-30,1.99100006,2008,4,30,SUL_SC,SC
6131,2008-05-08,2.39465976,2008,5,8,SUL_SC,SC
6132,2008-05-16,1.92301047,2008,5,16,SUL_SC,SC
6133,2008-05-24,1.52438414,2008,5,24,SUL_SC,SC
6134,2008-06-01,2.8700285,2008,6,1,SUL_SC,SC
6135,2008-06-09,1.91401172,2008,6,9,SUL_SC,SC
6136,2008-06-17,1.92897034,2008,6,17,SUL_SC,SC
6137,2008-06-25,1.48190188,2008,6,25,SUL_SC,SC
6138,2008-07-03,2.13271165,2008,7,3,SUL_SC,SC
6139,2008-07-11,3.31548882,2008,7,11,SUL_SC,SC
6140,2008-07-19,1.40094841,2008,7,19,SUL_SC,SC
6141,2008-07-27,1.39776897,2008,7,27,SUL_SC,SC
6142,2008-08-04,2.06539583,2008,8,4,SUL_SC,SC
6143,2008-08-12,0.652183294,2008,8,12,SUL_SC,SC
6144,2008-08-20,1.57263744,2008,8,20,SUL_SC,SC
6145,2008-08-28,1.81513417,2008,8,28,SUL_SC,SC
6146,2008-09-05,1.74266565,2008,9,5,SUL_SC,SC
6147,2008-09-13,1.91029406,2008,9,13,SUL_SC,SC
6148,2008-09-21,1.64792013,2008,9,21,SUL_SC,SC
6149,2008-09-29,1.8218646,2008,9,29,SUL_SC,SC
6150,2008-10-07,1.29994071,2008,10,7,SUL_SC,SC
6151,2008-10-15,2.19917655,2008,10,15,SUL_SC,SC
6152,2008-10-23,14.6571407,2008,10,23,SUL_SC,SC
6153,2008-10-31,1.40765321,2008,10,31,SUL_SC,SC
6154,2008-11-08,0.707493365,2008,11,8,SUL_SC,SC
6155,2008-11-16,0.490968674,2008,11,16,SUL_SC,SC
6156,2008-11-24,2.1572876,2008,11,24,SUL_SC,SC
6157,2008-12-02,2.00502205,2008,12,2,SUL_SC,SC
6158,2008-12-10,0.37772128,2008,12,10,SUL_SC,SC
6159,2008-12-18,1.83019078,2008,12,18,SUL_SC,SC
6160,2008-12-26,0.843675673,2008,12,26,SUL_SC,SC
6161,2009-01-01,2.37040353,2009,1,1,SUL_SC,SC
6162,2009-01-09,2.60937858,2009,1,9,SUL_SC,SC
6163,2009-01-17,1.01414454,2009,1,17,SUL_SC,SC
6164,2009-01-25,4.25090885,2009,1,25,SUL_SC,SC
6165,2009-02-02,1.30208313,2009,2,2,SUL_SC,SC
6166,2009-02-10,1.41394961,2009,2,10,SUL_SC,SC
6167,2009-02-18,0.939238667,2009,2,18,SUL_SC,SC
6168,2009-02-26,0.446383685,2009,2,26,SUL_SC,SC
6169,2009-03-06,0.699943244,2009,3,6,SUL_SC,SC
6170,2009-03-14,1.00958514,2009,3,14,SUL_SC,SC
6171,2009-03-22,0.48391673,2009,3,22,SUL_SC,SC
6172,2009-03-30,0.608105123,2009,3,30,SUL_SC,SC
6173,2009-04-07,0.898677349,2009,4,7,SUL_SC,SC
6174,2009-04-15,1.53860092,2009,4,15,SUL_SC,SC
6175,2009-04-23,1.05123842,2009,4,23,SUL_SC,SC
6176,2009-05-01,1.33858252,2009,5,1,SUL_SC,SC
6177,2009-05-09,1.27572083,2009,5,9,SUL_SC,SC
6178,2009-05-17,1.47938108,2009,5,17,SUL_SC,SC
6179,2009-05-25,1.73965836,2009,5,25,SUL_SC,SC
6180,2009-06-02,2.29045939,2009,6,2,SUL_SC,SC
6181,2009-06-10,1.97104752,2009,6,10,SUL_SC,SC
6182,2009-06-18,1.7375282,2009,6,18,SUL_SC,SC
6183,2009-06-26,1.96487355,2009,6,26,SUL_SC,SC
6184,2009-07-04,1.85231376,2009,7,4,SUL_SC,SC
6185,2009-07-12,1.80377257,2009,7,12,SUL_SC,SC
6186,2009-07-20,1.73670757,2009,7,20,SUL_SC,SC
6187,2009-07-28,2.17190433,2009,7,28,SUL_SC,SC
6188,2009-08-05,2.11714315,2009,8,5,SUL_SC,SC
6189,2009-08-13,2.32942367,2009,8,13,SUL_SC,SC
6190,2009-08-21,1.68518114,2009,8,21,SUL_SC,SC
6191,2009-08-29,1.28091407,2009,8,29,SUL_SC,SC
6192,2009-09-06,0.304864913,2009,9,6,SUL_SC,SC
6193,2009-09-14,1.80892313,2009,9,14,SUL_SC,SC
6194,2009-09-22,1.54496205,2009,9,22,SUL_SC,SC
6195,2009-09-30,1.45571494,2009,9,30,SUL_SC,SC
6196,2009-10-08,1.93039179,2009,10,8,SUL_SC,SC
6197,2009-10-16,1.01589644,2009,10,16,SUL_SC,SC
6198,2009-10-24,1.47814929,2009,10,24,SUL_SC,SC
6199,2009-11-01,1.57317913,2009,11,1,SUL_SC,SC
6200,2009-11-09,0.170063794,2009,11,9,SUL_SC,SC
6201,2009-11-17,0.952400863,2009,11,17,SUL_SC,SC
6202,2009-11-25,0.532387435,2009,11,25,SUL_SC,SC
6203,2009-12-03,0.738423347,2009,12,3,SUL_SC,SC
6204,2009-12-11,1.77761269,2009,12,11,SUL_SC,SC
6205,2009-12-19,1.50488842,2009,12,19,SUL_SC,SC
6206,2009-12-27,0.868219495,2009,12,27,SUL_SC,SC
6207,2010-01-01,0.506098747,2010,1,1,SUL_SC,SC
6208,2010-01-09,0.379203528,2010,1,9,SUL_SC,SC
6209,2010-01-17,0.480714917,2010,1,17,SUL_SC,SC
6210,2010-01-25,0.515336335,2010,1,25,SUL_SC,SC
6211,2010-02-02,0.435222238,2010,2,2,SUL_SC,SC
6212,2010-02-10,0.375038624,2010,2,10,SUL_SC,SC
6213,2010-02-18,1.11804783,2010,2,18,SUL_SC,SC
6214,2010-02-26,1.32529318,2010,2,26,SUL_SC,SC
6215,2010-03-06,0.774062812,2010,3,6,SUL_SC,SC
6216,2010-03-14,1.85269213,2010,3,14,SUL_SC,SC
6217,2010-03-22,2.13967276,2010,3,22,SUL_SC,SC
6218,2010-03-30,1.47633016,2010,3,30,SUL_SC,SC
6219,2010-04-07,2.08379006,2010,4,7,SUL_SC,SC
6220,2010-04-15,1.71134472,2010,4,15,SUL_SC,SC
6221,2010-04-23,1.4432435,2010,4,23,SUL_SC,SC
6222,2010-05-01,1.06418955,2010,5,1,SUL_SC,SC
6223,2010-05-09,2.23591423,2010,5,9,SUL_SC,SC
6224,2010-05-17,1.5022341,2010,5,17,SUL_SC,SC
6225,2010-05-25,1.46862864,2010,5,25,SUL_SC,SC
6226,2010-06-02,1.60509193,2010,6,2,SUL_SC,SC
6227,2010-06-10,1.39877558,2010,6,10,SUL_SC,SC
6228,2010-06-18,1.90632236,2010,6,18,SUL_SC,SC
6229,2010-06-26,3.93422771,2010,6,26,SUL_SC,SC
6230,2010-07-04,1.41053069,2010,7,4,SUL_SC,SC
6231,2010-07-12,1.66712642,2010,7,12,SUL_SC,SC
6232,2010-07-20,2.12651396,2010,7,20,SUL_SC,SC
6233,2010-07-28,2.02712893,2010,7,28,SUL_SC,SC
6234,2010-08-05,2.07926464,2010,8,5,SUL_SC,SC
6235,2010-08-13,2.58653426,2010,8,13,SUL_SC,SC
6236,2010-08-21,-32767.0,2010,8,21,SUL_SC,SC
6237,2010-08-29,2.1958282,2010,8,29,SUL_SC,SC
6238,2010-09-06,1.90767384,2010,9,6,SUL_SC,SC
6239,2010-09-14,2.49203873,2010,9,14,SUL_SC,SC
6240,2010-09-22,0.842922628,2010,9,22,SUL_SC,SC
6241,2010-09-30,1.29093039,2010,9,30,SUL_SC,SC
6242,2010-10-08,1.31690192,2010,10,8,SUL_SC,SC
6243,2010-10-16,0.979876339,2010,10,16,SUL_SC,SC
6244,2010-10-24,1.6051116,2010,10,24,SUL_SC,SC
6245,2010-11-01,1.31348693,2010,11,1,SUL_SC,SC
6246,2010-11-09,0.893216968,2010,11,9,SUL_SC,SC
6247,2010-11-17,0.550670147,2010,11,17,SUL_SC,SC
6248,2010-11-25,0.613228798,2010,11,25,SUL_SC,SC
6249,2010-12-03,0.871860266,2010,12,3,SUL_SC,SC
6250,2010-12-11,0.861732006,2010,12,11,SUL_SC,SC
6251,2010-12-19,0.863362968,2010,12,19,SUL_SC,SC
6252,2010-12-27,0.258848518,2010,12,27,SUL_SC,SC
6253,2011-01-01,1.0083282,2011,1,1,SUL_SC,SC
6254,2011-01-09,0.648329973,2011,1,9,SUL_SC,SC
6255,2011-01-17,1.26242149,2011,1,17,SUL_SC,SC
6256,2011-01-25,0.533698618,2011,1,25,SUL_SC,SC
6257,2011-02-02,0.478727162,2011,2,2,SUL_SC,SC
6258,2011-02-10,1.0336355,2011,2,10,SUL_SC,SC
6259,2011-02-18,0.749973178,2011,2,18,SUL_SC,SC
6260,2011-02-26,1.01456642,2011,2,26,SUL_SC,SC
6261,2011-03-06,1.55072987,2011,3,6,SUL_SC,SC
6262,2011-03-14,0.606630266,2011,3,14,SUL_SC,SC
6263,2011-03-22,1.0676645,2011,3,22,SUL_SC,SC
6264,2011-03-30,0.733958185,2011,3,30,SUL_SC,SC
6265,2011-04-07,0.574248374,2011,4,7,SUL_SC,SC
6266,2011-04-15,0.682976067,2011,4,15,SUL_SC,SC
6267,2011-04-23,0.741771817,2011,4,23,SUL_SC,SC
6268,2011-05-01,1.29069006,2011,5,1,SUL_SC,SC
6269,2011-05-09,0.995949626,2011,5,9,SUL_SC,SC
